FID,year,X_97,Y_97,source
2588,2019,179428.42,2505478.91,EMIC
2589,2019,185355.27,2498020.67,EMIC
2590,2019,177777.75,2506096.33,EMIC
2591,2019,178106.02,2506488.68,EMIC
2592,2019,159908.73,2568732.84,EMIC
2593,2019,205956.09,2650917.30,睺稰代
2594,2019,0.00,0.00,猠Ы
2595,2019,177925.02,2513981.79,EMIC
2596,2019,0.00,0.00,猠Ы
2597,2019,180967.28,2514608.63,EMIC
2598,2019,189866.96,2506620.81,EMIC
2599,2019,196357.52,2497597.17,EMIC
2600,2019,193796.30,2490500.83,EMIC
2601,2019,194102.35,2487192.64,EMIC
2602,2019,182946.60,2496719.69,EMIC
2603,2019,192564.99,2486727.02,EMIC
2604,2019,187551.21,2495585.40,EMIC
2605,2019,180083.03,2505362.95,EMIC
2606,2019,181320.75,2516249.03,EMIC
2607,2019,189552.79,2495130.15,EMIC
2608,2019,176974.78,2529719.49,EMIC
2609,2019,177565.15,2609336.71,EMIC
2610,2019,180892.51,2497215.81,EMIC
2611,2019,189067.56,2493111.20,EMIC
2612,2019,180241.41,2514329.77,EMIC
2613,2019,190386.13,2496729.41,EMIC
2614,2019,182448.25,2517091.68,EMIC
2615,2019,180214.08,2514194.25,EMIC
2616,2019,179706.41,2505335.45,EMIC
2617,2019,207810.60,2477810.24,EMIC
2618,2019,173177.18,2523340.62,EMIC
2619,2019,177925.02,2513981.79,EMIC
2620,2019,179083.25,2609078.97,EMIC
2621,2019,183664.80,2504002.34,EMIC
2622,2019,180479.28,2514051.51,EMIC
2623,2019,182170.52,2505860.17,EMIC
2624,2019,181176.62,2514289.31,EMIC
2625,2019,178080.55,2514253.23,EMIC
2626,2019,177151.36,2513706.17,EMIC
2627,2019,170252.84,2524137.14,EMIC
2628,2019,184063.32,2502594.29,EMIC
2629,2019,176631.83,2512996.18,EMIC
2630,2019,182593.68,2503157.80,EMIC
2631,2019,178636.83,2607772.09,EMIC
2632,2019,180085.75,2505733.91,EMIC
2633,2019,180206.04,2505717.96,EMIC
2634,2019,182582.76,2521299.09,EMIC
2635,2019,182753.63,2504911.91,EMIC
2636,2019,184257.64,2511414.51,EMIC
2637,2019,183678.14,2513720.77,EMIC
2638,2019,170171.35,2523947.57,EMIC
2639,2019,173477.52,2514944.96,EMIC
2640,2019,180051.05,2504707.99,EMIC
2641,2019,183595.13,2503890.25,EMIC
2642,2019,178883.37,2607333.43,EMIC
2643,2019,182998.64,2496790.66,EMIC
2644,2019,180518.13,2514259.19,EMIC
2645,2019,176325.53,2513241.17,EMIC
2646,2019,183126.44,2496595.66,EMIC
2647,2019,185591.76,2521089.39,EMIC
2648,2019,183973.29,2490930.52,EMIC
2649,2019,176829.21,2513214.93,EMIC
2650,2019,176720.64,2513176.14,EMIC
2651,2019,177144.08,2513794.24,EMIC
2652,2019,183510.52,2503815.65,EMIC
2653,2019,178095.74,2608177.65,EMIC
2654,2019,184972.55,2492656.58,EMIC
2655,2019,184098.26,2503258.88,EMIC
2656,2019,184627.11,2491952.56,EMIC
2657,2019,186728.99,2490523.51,EMIC
2658,2019,186728.99,2490523.51,EMIC
2659,2019,185287.19,2493430.05,EMIC
2660,2019,177809.59,2513889.19,EMIC
2661,2019,180738.86,2504946.92,EMIC
2662,2019,180265.21,2506071.94,EMIC
2663,2019,183687.68,2504870.85,EMIC
2664,2019,178856.31,2607205.98,EMIC
2665,2019,180490.92,2506275.99,EMIC
2666,2019,176726.30,2504440.95,EMIC
2667,2019,195371.94,2484992.64,EMIC
2668,2019,194646.08,2490083.75,EMIC
2669,2019,181983.40,2498232.68,EMIC
2670,2019,194741.26,2493524.93,EMIC
2671,2019,193796.30,2490500.83,EMIC
2672,2019,199741.96,2482381.90,EMIC
2673,2019,185287.19,2493430.05,EMIC
2674,2019,185681.44,2494629.63,EMIC
2675,2019,303569.44,2768436.70,EMIC
2676,2019,304899.87,2768881.72,EMIC
2677,2019,306801.90,2770182.15,EMIC
2678,2019,304058.35,2772407.41,EMIC
2679,2019,304822.92,2770452.09,EMIC
2680,2019,304890.43,2771232.17,EMIC
2681,2019,305335.00,2768595.48,EMIC
2682,2019,303827.73,2766917.99,EMIC
2683,2019,305873.92,2770080.85,EMIC
2684,2019,305047.19,2769890.30,EMIC
2685,2019,305774.87,2769624.08,EMIC
2686,2019,301284.59,2772174.07,EMIC
2687,2019,303726.03,2769680.12,EMIC
2688,2019,306432.64,2771627.25,EMIC
2689,2019,304390.84,2772525.04,EMIC
2690,2019,305293.14,2768963.06,EMIC
2691,2019,307727.20,2770915.99,EMIC
2692,2019,303879.10,2769250.94,EMIC
2693,2019,305578.92,2770657.85,EMIC
2694,2019,301284.59,2772174.07,EMIC
2695,2019,303256.28,2776267.84,EMIC
2696,2019,302172.22,2772242.78,EMIC
2697,2019,304692.53,2770255.51,EMIC
2698,2019,304083.00,2771278.79,EMIC
2699,2019,302894.33,2770761.28,EMIC
2700,2019,304157.70,2772797.71,EMIC
2701,2019,305431.54,2772162.59,EMIC
2702,2019,305699.94,2770674.96,EMIC
2703,2019,300476.10,2769798.43,EMIC
2704,2019,302461.21,2762925.09,睺稰代
2705,2019,305888.19,2769058.52,EMIC
2706,2019,305489.64,2770278.66,EMIC
2707,2019,304861.41,2770919.69,EMIC
2708,2019,306893.27,2770051.83,EMIC
2709,2019,305101.16,2769019.88,EMIC
2710,2019,305182.74,2768811.97,EMIC
2711,2019,305574.91,2771642.56,EMIC
2712,2019,305293.85,2768786.94,EMIC
2713,2019,305479.53,2770284.16,EMIC
2714,2019,305163.00,2768701.12,EMIC
2715,2019,304869.20,2771491.28,EMIC
2716,2019,302066.87,2770764.75,EMIC
2717,2019,305049.58,2771802.15,EMIC
2718,2019,303696.70,2769439.64,EMIC
2719,2019,305293.14,2768963.06,EMIC
2720,2019,302987.36,2772792.01,EMIC
2721,2019,303907.90,2769624.34,EMIC
2722,2019,303518.94,2768446.47,EMIC
2723,2019,306893.27,2770051.83,EMIC
2724,2019,304892.48,2770721.54,EMIC
2725,2019,304361.12,2772387.57,EMIC
2726,2019,303589.97,2768349.27,EMIC
2727,2019,303787.62,2769415.63,EMIC
2728,2019,302262.19,2772462.45,EMIC
2729,2019,306234.13,2768375.40,EMIC
2730,2019,303132.03,2769318.91,EMIC
2731,2019,305015.27,2770300.01,EMIC
2732,2019,304058.36,2772406.30,EMIC
2733,2019,303446.09,2771587.54,EMIC
2734,2019,305192.13,2768984.80,EMIC
2735,2019,305575.12,2771590.50,EMIC
2736,2019,301866.40,2770411.75,EMIC
2737,2019,304900.68,2768681.23,EMIC
2738,2019,305591.98,2772405.82,EMIC
2739,2019,302277.47,2771106.71,EMIC
2740,2019,303786.35,2772301.11,EMIC
2741,2019,305164.90,2770729.28,EMIC
2742,2019,304059.36,2769602.79,EMIC
2743,2019,305010.00,2771607.04,EMIC
2744,2019,305104.55,2770680.30,EMIC
2745,2019,304993.45,2770706.43,EMIC
2746,2019,306893.27,2770051.83,EMIC
2747,2019,305004.48,2770472.76,EMIC
2748,2019,305087.76,2769839.51,EMIC
2749,2019,305138.30,2769820.88,EMIC
2750,2019,304382.07,2767123.99,EMIC
2751,2019,305114.70,2770665.94,EMIC
2752,2019,302002.29,2769173.89,EMIC
2753,2019,305751.43,2775360.65,EMIC
2754,2019,302345.90,2771681.86,EMIC
2755,2019,304546.47,2768925.72,EMIC
2756,2019,305761.72,2770371.71,EMIC
2757,2019,305489.66,2770273.13,EMIC
2758,2019,301284.59,2772174.07,EMIC
2759,2019,305283.02,2768970.77,EMIC
2760,2019,306893.27,2770051.83,EMIC
2761,2019,303739.81,2768743.08,EMIC
2762,2019,303763.83,2770333.79,EMIC
2763,2019,306893.27,2770051.83,EMIC
2764,2019,306893.27,2770051.83,EMIC
2765,2019,305600.92,2770210.44,EMIC
2766,2019,307012.93,2770396.81,EMIC
2767,2019,304619.76,2765734.82,EMIC
2768,2019,305259.97,2769678.48,EMIC
2769,2019,304810.14,2771122.18,EMIC
2770,2019,300946.70,2770789.32,EMIC
2771,2019,305297.70,2770328.84,EMIC
2772,2019,303764.85,2767509.24,EMIC
2773,2019,308178.96,2771462.89,EMIC
2774,2019,306259.54,2769558.50,EMIC
2775,2019,305387.88,2770488.71,EMIC
2776,2019,304910.01,2768870.68,EMIC
2777,2019,302736.13,2772532.94,EMIC
2778,2019,305114.70,2770665.94,EMIC
2779,2019,305097.69,2769879.42,EMIC
2780,2019,303736.07,2769693.45,EMIC
2781,2019,304476.22,2768824.64,EMIC
2782,2019,305574.92,2771639.24,EMIC
2783,2019,304601.69,2765204.17,EMIC
2784,2019,306893.27,2770051.83,EMIC
2785,2019,304320.04,2767493.71,EMIC
2786,2019,305147.65,2770003.68,EMIC
2787,2019,303746.08,2769715.64,EMIC
2788,2019,303468.81,2768360.98,EMIC
2789,2019,303736.07,2769694.56,EMIC
2790,2019,304979.73,2771606.92,EMIC
2791,2019,302462.25,2766395.52,猠Ы
2792,2019,303977.50,2772440.32,EMIC
2793,2019,305574.92,2771639.24,EMIC
2794,2019,302123.61,2767132.37,猠Ы
2795,2019,303498.75,2768447.50,EMIC
2796,2019,304421.68,2772382.27,EMIC
2797,2019,304871.66,2767714.12,睺稰代
2798,2019,306893.27,2770051.83,EMIC
2799,2019,305946.69,2769560.54,EMIC
2800,2019,305802.35,2770308.74,EMIC
2801,2019,302222.09,2761927.51,猠Ы
2802,2019,302893.39,2766596.44,猠Ы
2803,2019,303910.79,2768893.29,EMIC
2804,2019,302894.13,2768205.89,EMIC
2805,2019,304411.10,2772505.18,EMIC
2806,2019,303979.13,2769476.20,EMIC
2807,2019,303916.44,2764897.95,猠Ы
2808,2019,305020.91,2771404.38,EMIC
2809,2019,304996.62,2769917.78,EMIC
2810,2019,303033.81,2768624.02,EMIC
2811,2019,302355.65,2766370.07,猠Ы
2812,2019,302394.89,2766797.23,猠Ы
2813,2019,305540.32,2770224.59,EMIC
2814,2019,304390.76,2770012.83,EMIC
2815,2019,304779.90,2771115.42,EMIC
2816,2019,304688.99,2771138.31,EMIC
2817,2019,302768.53,2766754.36,猠Ы
2818,2019,303356.85,2760830.65,猠Ы
2819,2019,303877.63,2769624.22,EMIC
2820,2019,303805.60,2772536.01,EMIC
2821,2019,296125.75,2769148.47,猠Ы
2822,2019,302069.10,2767530.37,猠Ы
2823,2019,305689.93,2770656.09,EMIC
2824,2019,306105.93,2770101.74,EMIC
2825,2019,292907.18,2764087.77,猠Ы
2826,2019,297394.16,2765344.13,猠Ы
2827,2019,302871.84,2773961.26,EMIC
2828,2019,304315.10,2773808.54,EMIC
2829,2019,303846.15,2767444.65,睺稰代
2830,2019,303987.30,2767405.99,EMIC
2831,2019,302987.31,2772805.30,EMIC
2832,2019,303377.10,2771169.68,EMIC
2833,2019,301225.78,2769022.53,EMIC
